 (101, 157.42482247, 136.92725373,  1.75317222e-01,  2.07687131e-01,  1.08560644e-01)
 (102, 143.40076311, 138.41166717,  6.31520303e-02, -4.95068056e-02,  7.90649321e-02)
 (103, 170.08201346, 138.43947276, -4.90746604e-02,  3.64832769e-01, -1.66342336e-01)
 (104, 174.22838373, 137.75577463, -5.99960105e-02,  2.49884524e-02, -6.80280130e-02)
 (105,  75.97892265, 139.1393843 ,  1.44459799e-01,  3.03750714e-01,  4.68256410e-02)
 (106, 115.86334804, 139.68840653,  3.10171087e-02, -2.65557138e-01,  1.16374760e-01)
 (107, 125.48482746, 142.94901831,  2.40985355e-01, -3.24487188e-01,  3.45284808e-01)
 (108,   9.88889145, 143.6063091 ,  1.94568497e-01,  6.90465022e-01, -2.73666887e-02)
 (109,  20.71070691, 143.93703351,  1.16719815e-01,  5.48930332e-01, -5.97220777e-02)
 (110,  49.80418557, 146.42217945,  9.43800179e-02,  2.64113678e-01,  9.48633583e-03)
 (111, 152.93747598, 146.46515029,  3.88665206e-01, -1.26655865e-03,  3.89072314e-01)
 (112,  77.30372452, 149.353874  ,  2.75288129e-01,  1.11955608e-01,  2.39302398e-01)
 (113, 110.70311993, 149.85432046, -3.30164532e-02, -3.80697653e-02, -2.07797429e-02)
 (114, 197.1750526 , 149.74822963,  1.64232809e-01, -6.71725068e-02,  1.85823972e-01)
 (115, 193.87784315, 154.42117534,  7.03872638e-02, -2.59500809e-02,  7.87283613e-02)
 (116,  24.45784688, 156.51873375,  2.23192491e-01,  7.22985824e-01, -9.19580975e-03)
 (117, 117.53781754, 156.70322544,  9.47593535e-02, -3.43811090e-01,  2.05270061e-01)
 (118, 172.33313616, 156.80364365,  1.83856202e-01, -4.00090292e-01,  3.12456653e-01)
 (119,  39.57934815, 157.44651383,  5.97174214e-02,  2.27605062e-01, -1.34413485e-02)
 (120,  46.5671491 , 158.43037662,  2.25118939e-01,  5.09773294e-01,  6.12632373e-02)
 (121, 138.91545403, 159.42665951,  3.33624632e-01, -6.08895164e-02,  3.53196262e-01)
 (122, 141.37251658, 161.45241693,  2.10662591e-01,  2.28503081e-01,  1.37215172e-01)
 (123, 111.29986269, 165.75768751,  1.14150630e-01, -3.03097093e-01,  2.11574695e-01)
 (124,   1.02208952, 168.1557225 ,  4.79798728e-01, -1.68275866e-01,  5.33887399e-01)
 (125, 188.94783088, 168.30586639, -2.22625445e-02, -1.96965006e-01,  4.10476360e-02)
 (126,  62.11616528, 170.41270031,  2.11620634e-01,  2.51402816e-01,  1.30812586e-01)
 (127, 159.39469776, 170.87629856,  2.20885712e-01,  2.18350418e-01,  1.50701649e-01)
 (128,  93.47375321, 172.60256706,  8.57351551e-02,  1.40440272e-01,  4.05936389e-02)
 (129,  27.16206725, 175.14471478,  3.54239054e-01,  7.52014009e-01,  1.12520266e-01)
 (130, 182.81750175, 173.83952677,  1.07150948e-01, -6.07686408e-02,  1.26683725e-01)
 (131, 121.60401885, 177.01112215,  3.02319307e-01,  9.26003418e-02,  2.72554911e-01)
 (132,  79.91448693, 181.55620932,  2.91277102e-01,  4.67927110e-01,  1.40871959e-01)
 (133, 193.13693327, 183.84432679,  8.84425618e-02,  1.09929253e-01,  5.31081592e-02)
 (134,  39.5023812 , 185.16725589,  2.94270331e-01,  8.92176429e-01,  7.49933551e-03)
 (135,  92.78236469, 184.85947252,  2.13201821e-01,  4.18462324e-01,  7.86960745e-02)
 (136,  99.98387501, 187.06503154,  1.99896226e-01,  5.55369049e-01,  2.13847462e-02)
 (137, 188.35526786, 187.1895283 ,  1.79751459e-01,  1.43280761e-01,  1.33696929e-01)
 (138,  13.58193423, 190.644477  ,  4.83561170e-01,  1.59453515e+00, -2.89679850e-02)
 (139, 188.54881811, 190.79000094,  1.96240394e-01,  5.33894265e-02,  1.79079507e-01)
 (140,  78.27702962, 192.88243658,  2.55723515e-01,  6.44029618e-01,  4.87139950e-02)
 (141, 124.69082898, 193.21194017,  8.61144188e-02,  3.80214954e-01, -3.60975308e-02)
 (142,  13.89312939, 194.55500335,  5.76565147e-01,  1.19338866e+00,  1.92975934e-01)
 (143,  47.91456648, 194.47577614,  4.45828616e-01,  9.55223657e-01,  1.38792440e-01)
 (144,  11.09915496, 197.28364192,  6.82991231e-01,  1.06563761e+00,  3.40464856e-01)
 (145,  16.57698985, 197.18862814,  5.93095200e-01,  9.95463366e-01,  2.73124832e-01)
 (146,  56.17724196, 198.29520132,  2.32037505e-01,  7.30247289e-01, -2.68483816e-03)
 (147,  61.08666436, 198.20236938,  2.46524495e-01,  6.91633830e-01,  2.42136212e-02)]
