 ( 83, 198.39151866,  1.08082942e+02,   527.74738043,  22.97275284,  1110.35708201,  33.32202123,  1.70846890e+02,  12.26210316)
 ( 84,  77.55694031,  1.08948974e+02,  1631.61974597,  40.3933129 ,  1596.40225295,  39.95500274,  1.11849045e+03,  27.55063345)
 ( 85,  17.15464585,  1.11598270e+02,  2915.76022461,  53.99778004,  4349.33253031,  65.94946984,  1.51776048e+03,  32.79973617)
 ( 86, 177.72214689,  1.10617060e+02,   742.26153324,  27.24447704,  2039.14822277,  45.15692891,  8.68210331e+01,  12.72974989)
 ( 87,  12.14977876,  1.12133155e+02,  1919.8666415 ,  43.81628308,  4775.96908335,  69.10838679,  3.84733722e+02,  21.60287304)
 ( 88,  15.48192567,  1.13382096e+02,  2871.04298808,  53.58211461,  4575.63053384,  67.64340719,  1.40030460e+03,  31.83959087)
 ( 89,  23.70351079,  1.15897743e+02,  1404.8216399 ,  37.48095011,  3776.11979472,  61.45014074,  1.91068849e+02,  17.72911916)
 ( 90, 114.13002414,  1.19774198e+02,   746.88263683,  27.32915355,  1021.57776136,  31.96213005,  4.18518356e+02,  17.05561175)
 ( 91,  58.68144209,  1.19313653e+02,  1528.70028378,  39.09859704,  1488.67332561,  38.58332957,  1.05019814e+03,  26.69681254)
 ( 92, 155.37369943,  1.21571832e+02,  1324.7139615 ,  36.39662021,   949.29927155,  30.81070081,  1.01958205e+03,  26.49318066)
 ( 93, 180.91804844,  1.22858257e+02,  1412.41504628,  37.58211101,  2974.1810704 ,  54.53605316,  4.56428274e+02,  20.05266536)
 ( 94,  11.22767123,  1.28566701e+02,  2671.08767516,  51.68256668,  5805.85121845,  76.19613614,  8.04921212e+02,  27.1909515 )
 ( 95,  26.43949641,  1.29453171e+02,  1954.58624512,  44.21070271,  2163.96416025,  46.51842784,  1.25902634e+03,  29.2583509 )
 ( 96, 151.86098759,  1.28733602e+02,   600.12713327,  24.49749267,  1896.72781318,  43.55143872, -9.53537811e+00,  10.49881594)
 ( 97, 144.58243289,  1.30064487e+02,   530.01221794,  23.02199404,  1721.93017711,  41.49614655, -2.34653390e+01,   9.68394693)
 ( 98, 139.33451916,  1.33201197e+02,   680.99109192,  26.09580597,  1635.5340974 ,  40.44173709,  1.55283703e+02,  13.09667619)
 ( 99,  83.87841947,  1.35281459e+02,   569.23450345,  23.85863562,  1504.51551479,  38.78808471,  8.56402308e+01,  11.39103697)
 (100, 115.05841552,  1.35890482e+02,   916.6797814 ,  30.27672019,  1066.65346963,  32.65966125,  5.73826880e+02,  19.77897193)
 (101, 157.42482249,  1.36927254e+02,  1360.61370286,  36.88649779,  2440.44062016,  49.40081608,  5.76186361e+02,  21.00766405)
 (102, 143.40076311,  1.38411667e+02,   645.45410059,  25.40578901,  1450.86785255,  38.09025923,  1.79103719e+02,  13.1624914 )
 (103, 170.08201346,  1.38439473e+02,   207.69917573,  14.41177213,  3118.86256585,  55.84677735, -7.94792363e+02,  -3.53897773)
